ip,protocol,slot,group,id,label,kind,access,value,value_name,unit,min,max,step,default,enum_items,max_len,alarm_priority,alarm_tag,alarm_on,alarm_off,slot_status
10.6.239.113,acp1,1,control,4,#Inp_SelB,enum,RW-,1,SDI-2,,,,,1,SDI-1|SDI-2|Analog|Zoneplate|Colorbar,,,,,,
10.6.239.113,acp1,1,control,5,#CVBS-Frmt,enum,RW-,6,SECAM,,,,,0,Auto|PAL-M|PAL-N|NTSC-M|NTSC-4.43|NTSC-J|SECAM|PAL-60|PAL-BGHID,,,,,,
10.6.239.113,acp1,1,control,6,#Out-Frmt,enum,RW-,4,1080p24,,,,,0,1080i60|1080i50|1080p30|1080p25|1080p24|1080p24sf|720p60|720p50|720p24|SD525|SD625|1080p60|1080p50,,,,,,
10.6.239.113,acp1,1,control,7,#F_delay,uint,RW-,2,,F,0,250,1,0,,,,,,,
10.6.239.113,acp1,1,control,8,#V_delay,int,RW-,0,,ln,0,1125,1,0,,,,,,,
10.6.239.113,acp1,1,control,9,#H_delay,int,RW-,0,,px,0,5124,1,0,,,,,,,
10.6.239.113,acp1,1,control,10,#Out-Mode,enum,RW-,0,Straight,,,,,0,Straight|Crossed|A Only|B Only|Sum,,,,,,
10.6.239.113,acp1,1,control,11,#Freeze_A,enum,RW-,0,Off,,,,,0,Off|On,,,,,,
10.6.239.113,acp1,1,control,12,#Freeze_B,enum,RW-,0,Off,,,,,0,Off|On,,,,,,
10.6.239.113,acp1,1,control,13,#LowPassFilt_A,enum,RW-,0,Off,,,,,0,Off|H_Only|V_Only|H_And_V|H2_Only|H2_And_V,,,,,,
10.6.239.113,acp1,1,control,14,#LowPassFilt_B,enum,RW-,0,Off,,,,,0,Off|H_Only|V_Only|H_And_V|H2_Only|H2_And_V,,,,,,
10.6.239.113,acp1,1,control,15,#VANC_Trans,enum,RW-,0,Off,,,,,0,Off|On,,,,,,
10.6.239.113,acp1,1,control,16,#VANC_Trans_Ln0,int,RW-,7,,ln,7,41,1,7,,,,,,,
10.6.239.113,acp1,1,control,17,#VANC_Trans_Ln1,int,RW-,7,,ln,7,41,1,7,,,,,,,
10.6.239.113,acp1,1,control,18,#VANC_Trans_Ln2,int,RW-,7,,ln,7,41,1,7,,,,,,,
10.6.239.113,acp1,1,control,19,#VANC_Trans_Ln3,int,RW-,7,,ln,7,41,1,7,,,,,,,
10.6.239.113,acp1,1,control,20,#VANC_Trans_Ln4,int,RW-,7,,ln,7,41,1,7,,,,,,,
10.6.239.113,acp1,1,control,21,#VANC_Trans_Ln5,int,RW-,7,,ln,7,41,1,7,,,,,,,
10.6.239.113,acp1,1,control,22,Delay-Status,enum,RW-,0,Off,,,,,0,Off|On,,,,,,
10.6.239.113,acp1,1,control,23,Lock-Mode,enum,RW-,0,Ref1,,,,,0,Ref1|Ref2|Input|Freerun|RefAuto,,,,,,
10.6.239.113,acp1,1,control,24,Ref-Type,enum,RW-,0,Bi-Level,,,,,0,Bi-Level|Tri-Level,,,,,,
10.6.239.113,acp1,1,control,25,PrstEditView,enum,RW-,0,Follow Active,,,,,0,Follow Active|Independent,,,,,,
10.6.239.113,acp1,1,control,26,PatternSpeed,uint,RW-,1,,,0,15,1,1,,,,,,,
10.6.239.113,acp1,1,control,27,Input_Loss_A,enum,RW-,0,Freeze,,,,,0,Freeze|Colorbar|Zoneplate|Black|Grey|Green,,,,,,
10.6.239.113,acp1,1,control,28,Input_Loss_B,enum,RW-,0,Freeze,,,,,0,Freeze|Colorbar|Zoneplate|Black|Grey|Green,,,,,,
10.6.239.113,acp1,1,control,29,"  DOWN CONV",string,RW-,,,,,,,,,1,,,,,
10.6.239.113,acp1,1,control,30,Dn_CtrlA,enum,RW-,0,Manual,,,,,0,Manual|GPI|S2016|GPI-A|GPI-B|GPI-C,,,,,,
10.6.239.113,acp1,1,control,31,Dn_Prst_ActA,enum,RW-,0,1,,,,,0,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,,,,,,
10.6.239.113,acp1,1,control,32,Dn_Prst_EditA,enum,RW-,0,1,,,,,0,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,,,,,,
10.6.239.113,acp1,1,control,33,#Dn_ArcA,enum,RW-,0,Anamorphic,,,,,0,Anamorphic|CenterCut|LBox-16:9|LBox-14:9|Variable|Anam-702,,,,,,
10.6.239.113,acp1,1,control,34,#Dn_H-ScaleA,float,RW-,100,,%,50,200,1,100,,,,,,,
10.6.239.113,acp1,1,control,35,#Dn_V-ScaleA,float,RW-,100,,%,50,200,1,100,,,,,,,
10.6.239.113,acp1,1,control,36,#Dn_H-EnhA,int,RW-,0,,,0,100,1,0,,,,,,,
10.6.239.113,acp1,1,control,37,#Dn_ColorConvA,enum,RW-,1,709to601,,,,,1,Off|709to601,,,,,,
10.6.239.113,acp1,1,control,38,Dn_CtrlB,enum,RW-,0,Manual,,,,,0,Manual|GPI|S2016|GPI-A|GPI-B|GPI-C,,,,,,
10.6.239.113,acp1,1,control,39,Dn_Prst_ActB,enum,RW-,0,1,,,,,0,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,,,,,,
10.6.239.113,acp1,1,control,40,Dn_Prst_EditB,enum,RW-,0,1,,,,,0,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,,,,,,
10.6.239.113,acp1,1,control,41,#Dn_ArcB,enum,RW-,0,Anamorphic,,,,,0,Anamorphic|CenterCut|LBox-16:9|LBox-14:9|Variable|Anam-702,,,,,,
10.6.239.113,acp1,1,control,42,#Dn_H-ScaleB,float,RW-,100,,%,50,200,1,100,,,,,,,
10.6.239.113,acp1,1,control,43,#Dn_V-ScaleB,float,RW-,100,,%,50,200,1,100,,,,,,,
10.6.239.113,acp1,1,control,44,#Dn_H-EnhB,int,RW-,0,,,0,100,1,0,,,,,,,
10.6.239.113,acp1,1,control,45,#Dn_ColorConvB,enum,RW-,0,Off,,,,,0,Off|709to601,,,,,,
10.6.239.113,acp1,1,control,46,"  TRANSPARENT",string,RW-,,,,,,,,,1,,,,,
10.6.239.113,acp1,1,control,47,Tr_CtrlA,enum,RW-,0,Manual,,,,,0,Manual|GPI|S2016|SD-AR|GPI-A|GPI-B|GPI-C,,,,,,
10.6.239.113,acp1,1,control,48,Tr_Prst_ActA,enum,RW-,0,1,,,,,0,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,,,,,,
10.6.239.113,acp1,1,control,49,Tr_Prst_EditA,enum,RW-,0,1,,,,,0,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,,,,,,
10.6.239.113,acp1,1,control,50,#Tr_ArcA,enum,RW-,0,Anamorphic,,,,,0,Anamorphic|Variable,,,,,,
10.6.239.113,acp1,1,control,51,#Tr_H-ScaleA,float,RW-,100,,%,50,200,1,100,,,,,,,
10.6.239.113,acp1,1,control,52,#Tr_V-ScaleA,float,RW-,100,,%,50,200,1,100,,,,,,,
10.6.239.113,acp1,1,control,53,#Tr_H-EnhA,int,RW-,0,,,0,100,1,0,,,,,,,
10.6.239.113,acp1,1,control,54,Tr_CtrlB,enum,RW-,0,Manual,,,,,0,Manual|GPI|S2016|SD-AR|GPI-A|GPI-B|GPI-C,,,,,,
10.6.239.113,acp1,1,control,55,Tr_Prst_ActB,enum,RW-,0,1,,,,,0,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,,,,,,
10.6.239.113,acp1,1,control,56,Tr_Prst_EditB,enum,RW-,0,1,,,,,0,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,,,,,,
10.6.239.113,acp1,1,control,57,#Tr_ArcB,enum,RW-,0,Anamorphic,,,,,0,Anamorphic|Variable,,,,,,
10.6.239.113,acp1,1,control,58,#Tr_H-ScaleB,float,RW-,100,,%,50,200,1,100,,,,,,,
10.6.239.113,acp1,1,control,59,#Tr_V-ScaleB,float,RW-,100,,%,50,200,1,100,,,,,,,
10.6.239.113,acp1,1,control,60,#Tr_H-EnhB,int,RW-,0,,,0,100,1,0,,,,,,,
10.6.239.113,acp1,1,control,61,"  INSERTER",string,RW-,,,,,,,,,1,,,,,
10.6.239.113,acp1,1,control,62,Timecode_ins,enum,RW-,1,On,,,,,1,Off|On,,,,,,
10.6.239.113,acp1,1,control,63,VITC_Ln_In,int,RW-,19,,ln,7,22,1,19,,,,,,,
10.6.239.113,acp1,1,control,64,VITC_Ln_Ctrl,enum,RW-,0,Manual,,,,,0,Manual|ATC_DBB,,,,,,
10.6.239.113,acp1,1,control,65,VITC_Ln_625,int,RW-,19,,,7,22,1,19,,,,,,,
10.6.239.113,acp1,1,control,66,VITC_Ln_525,int,RW-,10,,,10,20,1,10,,,,,,,
10.6.239.113,acp1,1,control,67,VITC_Ln_Dup,enum,RW-,0,Off,,,,,0,Off|On,,,,,,
10.6.239.113,acp1,1,control,68,Ins_CtrlA,enum,RW-,0,Manual,,,,,0,Manual|GPI|S2016|SD-AR|GPI-A|GPI-B|GPI-C,,,,,,
10.6.239.113,acp1,1,control,69,Ins_Prst_ActA,enum,RW-,0,1,,,,,0,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,,,,,,
10.6.239.113,acp1,1,control,70,Ins_Prst_EditA,enum,RW-,0,1,,,,,0,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,,,,,,
10.6.239.113,acp1,1,control,71,#VI-InsertA,enum,RW-,0,Off,,,,,0,Off|On,,,,,,
10.6.239.113,acp1,1,control,72,#VI-DataA,enum,RW-,0,4:3_0,,,,,0,4:3_0|4:3_1|4:3_2|4:3_3|4:3_4|4:3_5|4:3_6|4:3_7|16:9_0|16:9_1|16:9_2|16:9_3|16:9_4|16:9_5|16:9_6|16:9_7,,,,,,
10.6.239.113,acp1,1,control,73,#WSS-InsertA,enum,RW-,0,Off,,,,,0,Off|Standard|Extended,,,,,,
10.6.239.113,acp1,1,control,74,#WSS-StndA,enum,RW-,0,1_vid,,,,,0,1_vid|2_vid|3_vid|4_vid|5_vid|6_vid|7_vid|8_vid|1_flm|2_flm|3_flm|4_flm|5_flm|6_flm|7_flm|8_flm,,,,,,
10.6.239.113,acp1,1,control,75,#WSS-ExtndA,enum,RW-,0,4:3_0,,,,,0,4:3_0|4:3_1|4:3_2|4:3_3|4:3_4|4:3_5|4:3_6|4:3_7|16:9_0|16:9_1|16:9_2|16:9_3|16:9_4|16:9_5|16:9_6|16:9_7,,,,,,
10.6.239.113,acp1,1,control,76,#S2016-InsertA,enum,RW-,0,Off,,,,,0,Off|On,,,,,,
10.6.239.113,acp1,1,control,77,#S2016-DataA,enum,RW-,0,AFD0,,,,,0,AFD0|AFD1|AFD2|AFD3|AFD4|AFD5|AFD6|AFD7|AFD8|AFD9|AFD10|AFD11|AFD12|AFD13|AFD14|AFD15,,,,,,
10.6.239.113,acp1,1,control,78,#CC_Ena_A,enum,RW-,0,Off,,,,,0,Off|On,,,,,,
10.6.239.113,acp1,1,control,79,Ins_CtrlB,enum,RW-,0,Manual,,,,,0,Manual|GPI|S2016|SD-AR|GPI-A|GPI-B|GPI-C,,,,,,
10.6.239.113,acp1,1,control,80,Ins_Prst_ActB,enum,RW-,0,1,,,,,0,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,,,,,,
10.6.239.113,acp1,1,control,81,Ins_Prst_EditB,enum,RW-,0,1,,,,,0,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,,,,,,
10.6.239.113,acp1,1,control,82,#VI-InsertB,enum,RW-,0,Off,,,,,0,Off|On,,,,,,
10.6.239.113,acp1,1,control,83,#VI-DataB,enum,RW-,0,4:3_0,,,,,0,4:3_0|4:3_1|4:3_2|4:3_3|4:3_4|4:3_5|4:3_6|4:3_7|16:9_0|16:9_1|16:9_2|16:9_3|16:9_4|16:9_5|16:9_6|16:9_7,,,,,,
10.6.239.113,acp1,1,control,84,#WSS-InsertB,enum,RW-,0,Off,,,,,0,Off|Standard|Extended,,,,,,
10.6.239.113,acp1,1,control,85,#WSS-StndB,enum,RW-,0,1_vid,,,,,0,1_vid|2_vid|3_vid|4_vid|5_vid|6_vid|7_vid|8_vid|1_flm|2_flm|3_flm|4_flm|5_flm|6_flm|7_flm|8_flm,,,,,,
10.6.239.113,acp1,1,control,86,#WSS-ExtndB,enum,RW-,0,4:3_0,,,,,0,4:3_0|4:3_1|4:3_2|4:3_3|4:3_4|4:3_5|4:3_6|4:3_7|16:9_0|16:9_1|16:9_2|16:9_3|16:9_4|16:9_5|16:9_6|16:9_7,,,,,,
10.6.239.113,acp1,1,control,87,#S2016-InsertB,enum,RW-,0,Off,,,,,0,Off|On,,,,,,
10.6.239.113,acp1,1,control,88,#S2016-DataB,enum,RW-,0,AFD0,,,,,0,AFD0|AFD1|AFD2|AFD3|AFD4|AFD5|AFD6|AFD7|AFD8|AFD9|AFD10|AFD11|AFD12|AFD13|AFD14|AFD15,,,,,,
10.6.239.113,acp1,1,control,89,#CC_Ena_B,enum,RW-,0,Off,,,,,0,Off|On,,,,,,
10.6.239.113,acp1,1,control,90,"  VIDEO PROC",string,RW-,,,,,,,,,1,,,,,
10.6.239.113,acp1,1,control,91,GainA,float,RW-,50.79999923706055,,%,0,150,1,100,,,,,,,
10.6.239.113,acp1,1,control,92,R-GainA,float,RW-,100,,%,0,150,1,100,,,,,,,
10.6.239.113,acp1,1,control,93,G-GainA,float,RW-,100,,%,0,150,1,100,,,,,,,
10.6.239.113,acp1,1,control,94,B-GainA,float,RW-,100,,%,0,150,1,100,,,,,,,
10.6.239.113,acp1,1,control,95,GainB,float,RW-,100,,%,0,150,1,100,,,,,,,
10.6.239.113,acp1,1,control,96,R-GainB,float,RW-,100,,%,0,150,1,100,,,,,,,
10.6.239.113,acp1,1,control,97,G-GainB,float,RW-,100,,%,0,150,1,100,,,,,,,
10.6.239.113,acp1,1,control,98,B-GainB,float,RW-,100,,%,0,150,1,100,,,,,,,
10.6.239.113,acp1,1,control,99,BlackA,int,RW-,0,,bit,-128,127,1,0,,,,,,,
10.6.239.113,acp1,1,control,100,R-BlackA,int,RW-,0,,bit,-128,127,1,0,,,,,,,
10.6.239.113,acp1,1,control,101,G-BlackA,int,RW-,0,,bit,-128,127,1,0,,,,,,,
10.6.239.113,acp1,1,control,102,B-BlackA,int,RW-,0,,bit,-128,127,1,0,,,,,,,
10.6.239.113,acp1,1,control,103,BlackB,int,RW-,0,,bit,-128,127,1,0,,,,,,,
10.6.239.113,acp1,1,control,104,R-BlackB,int,RW-,0,,bit,-128,127,1,0,,,,,,,
10.6.239.113,acp1,1,control,105,G-BlackB,int,RW-,0,,bit,-128,127,1,0,,,,,,,
10.6.239.113,acp1,1,control,106,Output_Map_A,enum,RW-,0,Level A,,,,,0,Level A|Level B,,,,,,
10.6.239.113,acp1,1,control,107,B-BlackB,int,RW-,0,,bit,-128,127,1,0,,,,,,,
10.6.239.113,acp1,1,control,108,CVBS-Hue,int,RW-,0,,,-90,90,1,0,,,,,,,
10.6.239.113,acp1,1,control,109,"  AUDIO PROC AMP",string,RW-,,,,,,,,,1,,,,,
10.6.239.113,acp1,1,control,110,Audio_Ctrl,enum,RW-,0,Manual,,,,,0,Manual|GPI|GPI-A|GPI-B|GPI-C,,,,,,
10.6.239.113,acp1,1,control,111,Audio_Prst_Act,enum,RW-,0,1,,,,,0,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,,,,,,
10.6.239.113,acp1,1,control,112,Audio_Prst_Edit,enum,RW-,0,1,,,,,0,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,,,,,,
10.6.239.113,acp1,1,control,113,#Audio_Delay,int,RW-,0,,ms,0,10000,1,0,,,,,,,
10.6.239.113,acp1,1,control,114,Audio-Bus-IO,enum,RW-,0,1234,,,,,0,1234|1324,,,,,,
10.6.239.113,acp1,1,control,115,"  EMBEDDER",string,RW-,,,,,,,,,1,,,,,
10.6.239.113,acp1,1,control,116,#EmbA_Grp,enum,RW-,0,Group1,,,,,0,Group1|Group2|Group3|Group4|Off,,,,,,
10.6.239.113,acp1,1,control,117,#EmbA1_Inp,enum,RW-,0,Off,,,,,0,Off|Demb-SDI1|Demb-SDI2|Demb-Input|ADD-ON,,,,,,
10.6.239.113,acp1,1,control,118,#EmbA1_Inp_Ch,enum,RW-,0,Ch_1,,,,,0,Ch_1|Ch_2|Ch_3|Ch_4|Ch_5|Ch_6|Ch_7|Ch_8|Ch_9|Ch_10|Ch_11|Ch_12|Ch_13|Ch_14|Ch_15|Ch_16,,,,,,
10.6.239.113,acp1,1,control,119,#EmbA2_Inp,enum,RW-,0,Off,,,,,0,Off|Demb-SDI1|Demb-SDI2|Demb-Input|ADD-ON,,,,,,
10.6.239.113,acp1,1,control,120,#EmbA2_Inp_Ch,enum,RW-,1,Ch_2,,,,,1,Ch_1|Ch_2|Ch_3|Ch_4|Ch_5|Ch_6|Ch_7|Ch_8|Ch_9|Ch_10|Ch_11|Ch_12|Ch_13|Ch_14|Ch_15|Ch_16,,,,,,
10.6.239.113,acp1,1,control,121,#EmbA3_Inp,enum,RW-,0,Off,,,,,0,Off|Demb-SDI1|Demb-SDI2|Demb-Input|ADD-ON,,,,,,
10.6.239.113,acp1,1,control,122,#EmbA3_Inp_Ch,enum,RW-,2,Ch_3,,,,,2,Ch_1|Ch_2|Ch_3|Ch_4|Ch_5|Ch_6|Ch_7|Ch_8|Ch_9|Ch_10|Ch_11|Ch_12|Ch_13|Ch_14|Ch_15|Ch_16,,,,,,
10.6.239.113,acp1,1,control,123,#EmbA4_Inp,enum,RW-,0,Off,,,,,0,Off|Demb-SDI1|Demb-SDI2|Demb-Input|ADD-ON,,,,,,
10.6.239.113,acp1,1,control,124,#EmbA4_Inp_Ch,enum,RW-,3,Ch_4,,,,,3,Ch_1|Ch_2|Ch_3|Ch_4|Ch_5|Ch_6|Ch_7|Ch_8|Ch_9|Ch_10|Ch_11|Ch_12|Ch_13|Ch_14|Ch_15|Ch_16,,,,,,
10.6.239.113,acp1,1,control,125,#EmbB_Grp,enum,RW-,1,Group2,,,,,1,Group1|Group2|Group3|Group4|Off,,,,,,
10.6.239.113,acp1,1,control,126,#EmbB1_Inp,enum,RW-,0,Off,,,,,0,Off|Demb-SDI1|Demb-SDI2|Demb-Input|ADD-ON,,,,,,
10.6.239.113,acp1,1,control,127,#EmbB1_Inp_Ch,enum,RW-,4,Ch_5,,,,,4,Ch_1|Ch_2|Ch_3|Ch_4|Ch_5|Ch_6|Ch_7|Ch_8|Ch_9|Ch_10|Ch_11|Ch_12|Ch_13|Ch_14|Ch_15|Ch_16,,,,,,
10.6.239.113,acp1,1,control,128,#EmbB2_Inp,enum,RW-,0,Off,,,,,0,Off|Demb-SDI1|Demb-SDI2|Demb-Input|ADD-ON,,,,,,
10.6.239.113,acp1,1,control,129,#EmbB2_Inp_Ch,enum,RW-,5,Ch_6,,,,,5,Ch_1|Ch_2|Ch_3|Ch_4|Ch_5|Ch_6|Ch_7|Ch_8|Ch_9|Ch_10|Ch_11|Ch_12|Ch_13|Ch_14|Ch_15|Ch_16,,,,,,
10.6.239.113,acp1,1,control,130,#EmbB3_Inp,enum,RW-,0,Off,,,,,0,Off|Demb-SDI1|Demb-SDI2|Demb-Input|ADD-ON,,,,,,
10.6.239.113,acp1,1,control,131,#EmbB3_Inp_Ch,enum,RW-,6,Ch_7,,,,,6,Ch_1|Ch_2|Ch_3|Ch_4|Ch_5|Ch_6|Ch_7|Ch_8|Ch_9|Ch_10|Ch_11|Ch_12|Ch_13|Ch_14|Ch_15|Ch_16,,,,,,
10.6.239.113,acp1,1,control,132,#EmbB4_Inp,enum,RW-,0,Off,,,,,0,Off|Demb-SDI1|Demb-SDI2|Demb-Input|ADD-ON,,,,,,
10.6.239.113,acp1,1,control,133,#EmbB4_Inp_Ch,enum,RW-,7,Ch_8,,,,,7,Ch_1|Ch_2|Ch_3|Ch_4|Ch_5|Ch_6|Ch_7|Ch_8|Ch_9|Ch_10|Ch_11|Ch_12|Ch_13|Ch_14|Ch_15|Ch_16,,,,,,
10.6.239.113,acp1,1,control,134,#EmbC_Grp,enum,RW-,2,Group3,,,,,2,Group1|Group2|Group3|Group4|Off,,,,,,
10.6.239.113,acp1,1,control,135,#EmbC1_Inp,enum,RW-,0,Off,,,,,0,Off|Demb-SDI1|Demb-SDI2|Demb-Input|ADD-ON,,,,,,
10.6.239.113,acp1,1,control,136,#EmbC1_Inp_Ch,enum,RW-,8,Ch_9,,,,,8,Ch_1|Ch_2|Ch_3|Ch_4|Ch_5|Ch_6|Ch_7|Ch_8|Ch_9|Ch_10|Ch_11|Ch_12|Ch_13|Ch_14|Ch_15|Ch_16,,,,,,
10.6.239.113,acp1,1,control,137,#EmbC2_Inp,enum,RW-,0,Off,,,,,0,Off|Demb-SDI1|Demb-SDI2|Demb-Input|ADD-ON,,,,,,
10.6.239.113,acp1,1,control,138,#EmbC2_Inp_Ch,enum,RW-,9,Ch_10,,,,,9,Ch_1|Ch_2|Ch_3|Ch_4|Ch_5|Ch_6|Ch_7|Ch_8|Ch_9|Ch_10|Ch_11|Ch_12|Ch_13|Ch_14|Ch_15|Ch_16,,,,,,
10.6.239.113,acp1,1,control,139,#EmbC3_Inp,enum,RW-,0,Off,,,,,0,Off|Demb-SDI1|Demb-SDI2|Demb-Input|ADD-ON,,,,,,
10.6.239.113,acp1,1,control,140,#EmbC3_Inp_Ch,enum,RW-,10,Ch_11,,,,,10,Ch_1|Ch_2|Ch_3|Ch_4|Ch_5|Ch_6|Ch_7|Ch_8|Ch_9|Ch_10|Ch_11|Ch_12|Ch_13|Ch_14|Ch_15|Ch_16,,,,,,
10.6.239.113,acp1,1,control,141,#EmbC4_Inp,enum,RW-,0,Off,,,,,0,Off|Demb-SDI1|Demb-SDI2|Demb-Input|ADD-ON,,,,,,
10.6.239.113,acp1,1,control,142,#EmbC4_Inp_Ch,enum,RW-,11,Ch_12,,,,,11,Ch_1|Ch_2|Ch_3|Ch_4|Ch_5|Ch_6|Ch_7|Ch_8|Ch_9|Ch_10|Ch_11|Ch_12|Ch_13|Ch_14|Ch_15|Ch_16,,,,,,
10.6.239.113,acp1,1,control,143,#EmbD_Grp,enum,RW-,1,Group2,,,,,3,Group1|Group2|Group3|Group4|Off,,,,,,
10.6.239.113,acp1,1,control,144,#EmbD1_Inp,enum,RW-,0,Off,,,,,0,Off|Demb-SDI1|Demb-SDI2|Demb-Input|ADD-ON,,,,,,
10.6.239.113,acp1,1,control,145,#EmbD1_Inp_Ch,enum,RW-,12,Ch_13,,,,,12,Ch_1|Ch_2|Ch_3|Ch_4|Ch_5|Ch_6|Ch_7|Ch_8|Ch_9|Ch_10|Ch_11|Ch_12|Ch_13|Ch_14|Ch_15|Ch_16,,,,,,
10.6.239.113,acp1,1,control,146,#EmbD2_Inp,enum,RW-,0,Off,,,,,0,Off|Demb-SDI1|Demb-SDI2|Demb-Input|ADD-ON,,,,,,
10.6.239.113,acp1,1,control,147,#EmbD2_Inp_Ch,enum,RW-,13,Ch_14,,,,,13,Ch_1|Ch_2|Ch_3|Ch_4|Ch_5|Ch_6|Ch_7|Ch_8|Ch_9|Ch_10|Ch_11|Ch_12|Ch_13|Ch_14|Ch_15|Ch_16,,,,,,
10.6.239.113,acp1,1,control,148,#EmbD3_Inp,enum,RW-,0,Off,,,,,0,Off|Demb-SDI1|Demb-SDI2|Demb-Input|ADD-ON,,,,,,
10.6.239.113,acp1,1,control,149,#EmbD3_Inp_Ch,enum,RW-,14,Ch_15,,,,,14,Ch_1|Ch_2|Ch_3|Ch_4|Ch_5|Ch_6|Ch_7|Ch_8|Ch_9|Ch_10|Ch_11|Ch_12|Ch_13|Ch_14|Ch_15|Ch_16,,,,,,
10.6.239.113,acp1,1,control,150,#EmbD4_Inp,enum,RW-,0,Off,,,,,0,Off|Demb-SDI1|Demb-SDI2|Demb-Input|ADD-ON,,,,,,
10.6.239.113,acp1,1,control,151,#EmbD4_Inp_Ch,enum,RW-,15,Ch_16,,,,,15,Ch_1|Ch_2|Ch_3|Ch_4|Ch_5|Ch_6|Ch_7|Ch_8|Ch_9|Ch_10|Ch_11|Ch_12|Ch_13|Ch_14|Ch_15|Ch_16,,,,,,
10.6.239.113,acp1,1,control,152,#EmbA1_Gain,float,RW-,1,,dB,-999,12,1,0,,,,,,,
10.6.239.113,acp1,1,control,153,#EmbA1_Phase,enum,RW-,0,0 deg,,,,,0,0 deg|180 deg,,,,,,
10.6.239.113,acp1,1,control,154,#EmbA2_Gain,float,RW-,0,,dB,-999,12,1,0,,,,,,,
10.6.239.113,acp1,1,control,155,#EmbA2_Phase,enum,RW-,0,0 deg,,,,,0,0 deg|180 deg,,,,,,
10.6.239.113,acp1,1,control,156,#EmbA3_Gain,float,RW-,0,,dB,-999,12,1,0,,,,,,,
