ip,protocol,slot,oid,path,id,label,kind,access,value,value_name,unit,min,max,step,default,enum_items,max_len,alarm_priority,alarm_tag,alarm_on,alarm_off,slot_status
10.6.40.53,mnset,0,,self.diag.common.stats.ipv4_packet_drop,0,ipv4_packet_drop,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.common.stats.ipv4_rx_packet_count,0,ipv4_rx_packet_count,string,R--,14235280,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.common.stats.ipv4_tx_packet_count,0,ipv4_tx_packet_count,string,R--,8345310,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.common.stats.rest_api_packet_count,0,rest_api_packet_count,string,R--,N/A,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.common.stats.uptime,0,uptime,string,R--,N/A,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.common.stats.video_bandwidth_usage,0,video_bandwidth_usage,string,R--,good,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.common.stats.watchdog_status,0,watchdog_status,string,R--,N/A,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.firmware.api_info.api_version_number,0,api_version_number,string,R--,1,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.dns.dns.domain_name,0,domain_name,string,R--,,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.dns.dns.server_address,0,server_address,string,R--,0.0.0.0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.dns.lookup.address,0,address,string,R--,,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.dns.lookup.host,0,host,string,R--,,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.dns.lookup.name,0,name,string,R--,,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.fee338d3-edfe-30ba-812c-40a36ba2100c.api_info.api_version_number,0,api_version_number,string,R--,2,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.fee338d3-edfe-30ba-812c-40a36ba2100c.config.commit,0,commit,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.fee338d3-edfe-30ba-812c-40a36ba2100c.config.reset,0,reset,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.fee338d3-edfe-30ba-812c-40a36ba2100c.config.reset_counter,0,reset_counter,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.fee338d3-edfe-30ba-812c-40a36ba2100c.format.bit_depth,0,bit_depth,int,R--,10,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.fee338d3-edfe-30ba-812c-40a36ba2100c.format.bit_rate,0,bit_rate,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.fee338d3-edfe-30ba-812c-40a36ba2100c.format.colorimetry,0,colorimetry,string,R--,BT709,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.fee338d3-edfe-30ba-812c-40a36ba2100c.format.decoded_rtp_pt,0,decoded_rtp_pt,int,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.fee338d3-edfe-30ba-812c-40a36ba2100c.format.frame_rate,0,frame_rate,string,R--,6,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.fee338d3-edfe-30ba-812c-40a36ba2100c.format.picture_scan,0,picture_scan,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.fee338d3-edfe-30ba-812c-40a36ba2100c.format.range,0,range,string,R--,NARROW,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.fee338d3-edfe-30ba-812c-40a36ba2100c.format.sampling_format,0,sampling_format,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.fee338d3-edfe-30ba-812c-40a36ba2100c.format.tcs,0,tcs,string,R--,SDR,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.fee338d3-edfe-30ba-812c-40a36ba2100c.format.transport_scan,0,transport_scan,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.fee338d3-edfe-30ba-812c-40a36ba2100c.format.type,0,type,string,R--,video,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.fee338d3-edfe-30ba-812c-40a36ba2100c.format.valid,0,valid,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.fee338d3-edfe-30ba-812c-40a36ba2100c.format.video_format,0,video_format,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.fee338d3-edfe-30ba-812c-40a36ba2100c.format.video_payload_id,0,video_payload_id,string,R--,0x85062001,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.fee338d3-edfe-30ba-812c-40a36ba2100c.rtp_stream_info.0.status.pkt_cnt,0,pkt_cnt,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.fee338d3-edfe-30ba-812c-40a36ba2100c.rtp_stream_info.0.status.pkt_rate,0,pkt_rate,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.fee338d3-edfe-30ba-812c-40a36ba2100c.rtp_stream_info.0.status.sequence_error,0,sequence_error,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.fee338d3-edfe-30ba-812c-40a36ba2100c.rtp_stream_info.1.status.pkt_cnt,0,pkt_cnt,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.fee338d3-edfe-30ba-812c-40a36ba2100c.rtp_stream_info.1.status.pkt_rate,0,pkt_rate,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.fee338d3-edfe-30ba-812c-40a36ba2100c.rtp_stream_info.1.status.sequence_error,0,sequence_error,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.fee338d3-edfe-30ba-812c-40a36ba2100c.rtp_stream_info.2.status.pkt_cnt,0,pkt_cnt,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.fee338d3-edfe-30ba-812c-40a36ba2100c.rtp_stream_info.2.status.pkt_rate,0,pkt_rate,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.fee338d3-edfe-30ba-812c-40a36ba2100c.rtp_stream_info.2.status.sequence_error,0,sequence_error,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.fee338d3-edfe-30ba-812c-40a36ba2100c.rtp_stream_info.3.status.pkt_cnt,0,pkt_cnt,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.fee338d3-edfe-30ba-812c-40a36ba2100c.rtp_stream_info.3.status.pkt_rate,0,pkt_rate,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.fee338d3-edfe-30ba-812c-40a36ba2100c.rtp_stream_info.3.status.sequence_error,0,sequence_error,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.cd7b33b3-bfba-1ff0-9e37-40a36ba2100c.api_info.api_version_number,0,api_version_number,string,R--,2,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.cd7b33b3-bfba-1ff0-9e37-40a36ba2100c.config.commit,0,commit,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.cd7b33b3-bfba-1ff0-9e37-40a36ba2100c.config.reset,0,reset,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.cd7b33b3-bfba-1ff0-9e37-40a36ba2100c.config.reset_counter,0,reset_counter,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.cd7b33b3-bfba-1ff0-9e37-40a36ba2100c.format.bit_depth,0,bit_depth,int,R--,10,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.cd7b33b3-bfba-1ff0-9e37-40a36ba2100c.format.bit_rate,0,bit_rate,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.cd7b33b3-bfba-1ff0-9e37-40a36ba2100c.format.colorimetry,0,colorimetry,string,R--,BT709,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.cd7b33b3-bfba-1ff0-9e37-40a36ba2100c.format.decoded_rtp_pt,0,decoded_rtp_pt,int,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.cd7b33b3-bfba-1ff0-9e37-40a36ba2100c.format.frame_rate,0,frame_rate,string,R--,6,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.cd7b33b3-bfba-1ff0-9e37-40a36ba2100c.format.picture_scan,0,picture_scan,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.cd7b33b3-bfba-1ff0-9e37-40a36ba2100c.format.range,0,range,string,R--,NARROW,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.cd7b33b3-bfba-1ff0-9e37-40a36ba2100c.format.sampling_format,0,sampling_format,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.cd7b33b3-bfba-1ff0-9e37-40a36ba2100c.format.tcs,0,tcs,string,R--,SDR,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.cd7b33b3-bfba-1ff0-9e37-40a36ba2100c.format.transport_scan,0,transport_scan,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.cd7b33b3-bfba-1ff0-9e37-40a36ba2100c.format.type,0,type,string,R--,video,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.cd7b33b3-bfba-1ff0-9e37-40a36ba2100c.format.valid,0,valid,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.cd7b33b3-bfba-1ff0-9e37-40a36ba2100c.format.video_format,0,video_format,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.cd7b33b3-bfba-1ff0-9e37-40a36ba2100c.format.video_payload_id,0,video_payload_id,string,R--,0x85062001,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.cd7b33b3-bfba-1ff0-9e37-40a36ba2100c.rtp_stream_info.0.status.pkt_cnt,0,pkt_cnt,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.cd7b33b3-bfba-1ff0-9e37-40a36ba2100c.rtp_stream_info.0.status.pkt_rate,0,pkt_rate,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.cd7b33b3-bfba-1ff0-9e37-40a36ba2100c.rtp_stream_info.0.status.sequence_error,0,sequence_error,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.cd7b33b3-bfba-1ff0-9e37-40a36ba2100c.rtp_stream_info.1.status.pkt_cnt,0,pkt_cnt,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.cd7b33b3-bfba-1ff0-9e37-40a36ba2100c.rtp_stream_info.1.status.pkt_rate,0,pkt_rate,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.cd7b33b3-bfba-1ff0-9e37-40a36ba2100c.rtp_stream_info.1.status.sequence_error,0,sequence_error,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.cd7b33b3-bfba-1ff0-9e37-40a36ba2100c.rtp_stream_info.2.status.pkt_cnt,0,pkt_cnt,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.cd7b33b3-bfba-1ff0-9e37-40a36ba2100c.rtp_stream_info.2.status.pkt_rate,0,pkt_rate,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.cd7b33b3-bfba-1ff0-9e37-40a36ba2100c.rtp_stream_info.2.status.sequence_error,0,sequence_error,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.cd7b33b3-bfba-1ff0-9e37-40a36ba2100c.rtp_stream_info.3.status.pkt_cnt,0,pkt_cnt,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.cd7b33b3-bfba-1ff0-9e37-40a36ba2100c.rtp_stream_info.3.status.pkt_rate,0,pkt_rate,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.cd7b33b3-bfba-1ff0-9e37-40a36ba2100c.rtp_stream_info.3.status.sequence_error,0,sequence_error,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.33bd4ce3-6fbb-4468-9cbb-40a36ba2100c.api_info.api_version_number,0,api_version_number,string,R--,2,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.33bd4ce3-6fbb-4468-9cbb-40a36ba2100c.config.commit,0,commit,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.33bd4ce3-6fbb-4468-9cbb-40a36ba2100c.config.reset,0,reset,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.33bd4ce3-6fbb-4468-9cbb-40a36ba2100c.config.reset_counter,0,reset_counter,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.33bd4ce3-6fbb-4468-9cbb-40a36ba2100c.format.decoded_ptime,0,decoded_ptime,int,R--,255,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.33bd4ce3-6fbb-4468-9cbb-40a36ba2100c.format.decoded_rtp_pt,0,decoded_rtp_pt,int,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.33bd4ce3-6fbb-4468-9cbb-40a36ba2100c.format.type,0,type,string,R--,audio,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.33bd4ce3-6fbb-4468-9cbb-40a36ba2100c.rtp_stream_info.0.status.pkt_cnt,0,pkt_cnt,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.33bd4ce3-6fbb-4468-9cbb-40a36ba2100c.rtp_stream_info.0.status.pkt_rate,0,pkt_rate,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.33bd4ce3-6fbb-4468-9cbb-40a36ba2100c.rtp_stream_info.0.status.sequence_error,0,sequence_error,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.f5ef3e4c-7f73-289c-a70b-40a36ba2100c.api_info.api_version_number,0,api_version_number,string,R--,2,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.f5ef3e4c-7f73-289c-a70b-40a36ba2100c.config.commit,0,commit,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.f5ef3e4c-7f73-289c-a70b-40a36ba2100c.config.reset,0,reset,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.f5ef3e4c-7f73-289c-a70b-40a36ba2100c.config.reset_counter,0,reset_counter,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.f5ef3e4c-7f73-289c-a70b-40a36ba2100c.format.decoded_ptime,0,decoded_ptime,int,R--,255,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.f5ef3e4c-7f73-289c-a70b-40a36ba2100c.format.decoded_rtp_pt,0,decoded_rtp_pt,int,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.f5ef3e4c-7f73-289c-a70b-40a36ba2100c.format.type,0,type,string,R--,audio,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.f5ef3e4c-7f73-289c-a70b-40a36ba2100c.rtp_stream_info.0.status.pkt_cnt,0,pkt_cnt,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.f5ef3e4c-7f73-289c-a70b-40a36ba2100c.rtp_stream_info.0.status.pkt_rate,0,pkt_rate,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.f5ef3e4c-7f73-289c-a70b-40a36ba2100c.rtp_stream_info.0.status.sequence_error,0,sequence_error,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.7377b687-fefb-2feb-83e0-40a36ba2100c.api_info.api_version_number,0,api_version_number,string,R--,2,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.7377b687-fefb-2feb-83e0-40a36ba2100c.config.commit,0,commit,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.7377b687-fefb-2feb-83e0-40a36ba2100c.config.reset,0,reset,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.7377b687-fefb-2feb-83e0-40a36ba2100c.config.reset_counter,0,reset_counter,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.7377b687-fefb-2feb-83e0-40a36ba2100c.format.decoded_ptime,0,decoded_ptime,int,R--,255,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.7377b687-fefb-2feb-83e0-40a36ba2100c.format.decoded_rtp_pt,0,decoded_rtp_pt,int,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.7377b687-fefb-2feb-83e0-40a36ba2100c.format.type,0,type,string,R--,audio,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.7377b687-fefb-2feb-83e0-40a36ba2100c.rtp_stream_info.0.status.pkt_cnt,0,pkt_cnt,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.7377b687-fefb-2feb-83e0-40a36ba2100c.rtp_stream_info.0.status.pkt_rate,0,pkt_rate,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.7377b687-fefb-2feb-83e0-40a36ba2100c.rtp_stream_info.0.status.sequence_error,0,sequence_error,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.3d7edc6d-7cd9-4162-8d00-40a36ba2100c.api_info.api_version_number,0,api_version_number,string,R--,2,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.3d7edc6d-7cd9-4162-8d00-40a36ba2100c.config.commit,0,commit,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.3d7edc6d-7cd9-4162-8d00-40a36ba2100c.config.reset,0,reset,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.3d7edc6d-7cd9-4162-8d00-40a36ba2100c.config.reset_counter,0,reset_counter,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.3d7edc6d-7cd9-4162-8d00-40a36ba2100c.format.decoded_ptime,0,decoded_ptime,int,R--,255,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.3d7edc6d-7cd9-4162-8d00-40a36ba2100c.format.decoded_rtp_pt,0,decoded_rtp_pt,int,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.3d7edc6d-7cd9-4162-8d00-40a36ba2100c.format.type,0,type,string,R--,audio,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.3d7edc6d-7cd9-4162-8d00-40a36ba2100c.rtp_stream_info.0.status.pkt_cnt,0,pkt_cnt,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.3d7edc6d-7cd9-4162-8d00-40a36ba2100c.rtp_stream_info.0.status.pkt_rate,0,pkt_rate,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.3d7edc6d-7cd9-4162-8d00-40a36ba2100c.rtp_stream_info.0.status.sequence_error,0,sequence_error,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.7f7c14ae-5fe7-4b09-9cb1-40a36ba2100c.api_info.api_version_number,0,api_version_number,string,R--,2,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.7f7c14ae-5fe7-4b09-9cb1-40a36ba2100c.config.commit,0,commit,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.7f7c14ae-5fe7-4b09-9cb1-40a36ba2100c.config.reset,0,reset,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.7f7c14ae-5fe7-4b09-9cb1-40a36ba2100c.config.reset_counter,0,reset_counter,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.7f7c14ae-5fe7-4b09-9cb1-40a36ba2100c.format.decoded_ptime,0,decoded_ptime,int,R--,255,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.7f7c14ae-5fe7-4b09-9cb1-40a36ba2100c.format.decoded_rtp_pt,0,decoded_rtp_pt,int,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.7f7c14ae-5fe7-4b09-9cb1-40a36ba2100c.format.type,0,type,string,R--,audio,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.7f7c14ae-5fe7-4b09-9cb1-40a36ba2100c.rtp_stream_info.0.status.pkt_cnt,0,pkt_cnt,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.7f7c14ae-5fe7-4b09-9cb1-40a36ba2100c.rtp_stream_info.0.status.pkt_rate,0,pkt_rate,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.7f7c14ae-5fe7-4b09-9cb1-40a36ba2100c.rtp_stream_info.0.status.sequence_error,0,sequence_error,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.9f7ffb8e-eeff-498d-8d73-40a36ba2100c.api_info.api_version_number,0,api_version_number,string,R--,2,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.9f7ffb8e-eeff-498d-8d73-40a36ba2100c.config.commit,0,commit,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.9f7ffb8e-eeff-498d-8d73-40a36ba2100c.config.reset,0,reset,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.9f7ffb8e-eeff-498d-8d73-40a36ba2100c.config.reset_counter,0,reset_counter,string,R--,0,,,,,,,,,,,,,
10.6.40.53,mnset,0,,self.diag.flow.9f7ffb8e-eeff-498d-8d73-40a36ba2100c.format.decoded_ptime,0,decoded_ptime,int,R--,255,,,,,,,,,,,,,
